"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"38991","658","Axe Hammer","","Charterhouse Museum, No. 86/4","","",,,"","None","None","None","157","edge 31, butt 17, hole 24 (diam.)","","604","patches of green patina.","in rough condition, dark rich brown.","46.5","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17747585218","https://farm9.staticflickr.com/8805/17747585218_c3b2830906_m.jpg"
"38992","226","Perforated Axe","","Brentford Public Library, Layton Collection, O.1257","","",,,"","None","None","None","154","(socket) 40","55","","Green, worn off and chipped showing red on copper-coloured metal.","corroded","(socket) 36","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/17932735272","https://farm6.staticflickr.com/5348/17932735272_bdabc16854_m.jpg"
"38992","580","Perforated Axe","","Brentford Public Library,Layton Collection,O.1257.","","",,,"","None","None","None","154","edge 55; socket 40","","","Green patina, worn off and chipped showing red or copper-coloured metal.","corroded.","socket 36","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17932735272","https://farm6.staticflickr.com/5348/17932735272_bdabc16854_m.jpg"
"38992","658","Perforated Axe","","Brentford Public Library,, , Layton Collection,, , 0.1257","","",,,"","None","None","None","154","(edge) 55, (socket) 40","","","Green patina, worn off and chipped showing red or coffee-coloured metal.","corroded.","(socket) 36","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17932735272","https://farm6.staticflickr.com/5348/17932735272_bdabc16854_m.jpg"
"38993","226","Axe head","","Royal Scottish Museum, Edinburgh, Reg. No. 1882.59.21","Note: From the colour of the bronze and the patina it would appear to come from Egypt or Assyria, but examples similar in form have been found in S. Italy","",,,"","None","None","None","90","32, centre 20","","94","Bronze colour with patches of light green.","in fair condition","23","","","","Axe head (wanting the spike or hammer portion)","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/17748965019","https://farm8.staticflickr.com/7758/17748965019_feae21836d_m.jpg"
"38993","658","Axe head","","Royal Scottish Museum,, , Edinburgh,, , Reg. No. 1882.59.21","Note: from the colour of the,bronze and the patina, it,would appear to come from Egypt or Assyria, but examples,similar in form have been,found in S. Italy.","",,,"","None","None","None","90","32, centre 20","","94","Bronze colour with patches,of light green.","in fair condition.","23, 7","","","","Axe head (wanting,the spike or hammer,portion).","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17748965019","https://farm8.staticflickr.com/7758/17748965019_feae21836d_m.jpg"
"38993","677","Axe head","","Royal Scottish Museum, , Edinburgh , , Reg. No: 1882.59.21.","Note: From the colour of the bronze and the patina it would appear to come from Egypt or Assyria, but examples similar in form have been found in S. Italy.","",,,"","None","None","None","90","32 centre 20","","948","Bronze colour with patches of light green.","in fair condition","23 : 7","There does appear to be some information missing.","","","Axe head (wanting the spike or hammer portion)","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/17748965019","https://farm8.staticflickr.com/7758/17748965019_feae21836d_m.jpg"
"38994","226","Axe","","Royal Scottish Museum, Edinburgh, Reg. No. 1894.191","Uncertain. Similar implements assigned to the Bronze Age, have been found in the terramare in the vicinity of Parma.","",,,"","None","None","None","184","90, centre 38, butt 22","","16382","green","in good condition","20, 6","no decimal point in the weight but I'm guessing there should be one??","","","Implement, flat, thin spade with open socket partitioned lengthwise, and having one nail hole.","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/17932857022","https://farm6.staticflickr.com/5350/17932857022_9c16215867_m.jpg"
"38994","658","Axe","","Royal Scottish Museum,, , Edinburgh,, , Reg. No. 1894.191, ,","Uncertain,(Similar implements assigned to,the Bronze Age, have been,found in the terramare in the vicinity of Parma.)","",,,"","None","None","None","184","990 centre, butt 38, 22","","163","Green patina.","in good condition.","20, 6","","","","Implement, flat,,thin spade with,open socket partitioned,lengthwise,,[and having one,nail hole.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17932857022","https://farm6.staticflickr.com/5350/17932857022_9c16215867_m.jpg"
"38994","677","Axe.","","Royal Scottish Museum, , Edinburgh, , Reg. No: 1894.191.","Uncertain., [Similar implements assigned to the Bronze Age, have been found in the terramase in the vicinity of Parma.","",,,"","None","None","None","184","90 centre 38. butt 22","","16382","green","in good condition","20 - 6","Some of the handwriting was difficult to decipher/ follow. I made my best possible judgement. Also some information appears to be missing.","","","Implement, flat, thin spade with open socket partitioned lengthwise, and having one nail hole.","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/17932857022","https://farm6.staticflickr.com/5350/17932857022_9c16215867_m.jpg"
"38995","580","Axe (Hungarian Type)","","Private collection,Professor Sir Lucas-White-King CSI. LLD. FSA,late of Roebuck Hall, Co Dublin.,Sold by Auction at Sotheby's 9. 11. 21. Lot 139.","Locality unknown","",,,"","None","None","None","100","edge 45.5; socket end 25","","","thick dar green.","smooth","37","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17748082128","https://farm8.staticflickr.com/7749/17748082128_905ddf80e0_m.jpg"
"38995","658","Axe (Hungarian Type)","","Private Collection,, , Professor Sir Lucas White-King, CSI, LLD, FSA.,, , Late of Roebuck Hall, Co. Dublin,, , Sold by auction at Sotheby's, 9/11/21,, , Lot 139.","Locality unknown","",,,"","None","None","None","100","edge 45.5, socket end 25","","","thick dark green.","smooth","37","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17748082128","https://farm8.staticflickr.com/7749/17748082128_905ddf80e0_m.jpg"
"38995","973","axe (Hungarian Type)","-","Private,Professor Sir Lucas White-King. CSI. LLD. FSA.,Late of Roebuck Hall. Co. Dublin.,Sold by auction at Sotheby's 9.11.21.,Lot 139.","Locality unknown","",,,"-","None","None","None","100","25","45.5","-","thick dark green","smooth","37","Width recorded as ""edge 45.5 socket end 25"" - I have recorded only the numbers in the boxes themselves","-","-","-","-","-","Alexandra Hayes","https://www.flickr.com/photos/115096994@N02/17748082128","https://farm8.staticflickr.com/7749/17748082128_905ddf80e0_m.jpg"
"38996","580","Axe","","Peabidy Museum,Harvard University, Cambridge, Mass. E 2182,Bequest of Prof. H.W. Haynes. 1912","Locality unknown","",,,"","None","None","None","159","edge 68; butt 65","","992.25","heavy dark.","","socket 38","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17747416700","https://farm9.staticflickr.com/8834/17747416700_d95e640c69_m.jpg"
"38996","658","Axe","","Peabody Museum,, , Harvard University, E2182,, , Cambridge, Mass.,, , Bequest of Prof. Id. W. Haynes, 1912.","locality unknown","",,,"","None","None","None","159","edge 68, butt 65","","992.25","heavy, dark.","","socket 38","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17747416700","https://farm9.staticflickr.com/8834/17747416700_d95e640c69_m.jpg"
"38996","973","axe","-","Peabody Museum,Harvard University E2182,Cambridge,Mass.,Bequest of Prof. Id. W. Haynes 1912","locality unknown","",,,"-","None","None","None","159","65","68","992.25","heavy. dark","","38","Width field: ""edge 68 butt 65"", , Thickness field: ""socket 38""","-","-","-","","-","Alexandra Hayes","https://www.flickr.com/photos/115096994@N02/17747416700","https://farm9.staticflickr.com/8834/17747416700_d95e640c69_m.jpg"
"38997","580","Axe","","Peabody Museum,Harvard University, Cambridge, Mass. E 2406,Bequest of Prof. H.W. Haynes, 1912.","Locality unknown","",,,"","None","None","None","127","edge 53; butt 29","","","dark","","socket 43; butt 29","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17909029326","https://farm6.staticflickr.com/5466/17909029326_ba5aa122ee_m.jpg"
"38997","658","Axe","","Peabody museum,, , Harvard University, E2406,, , Cambridge, Mass.,, , Bequest of Prof. Id. W. Haynes, 1912, ,","locality unknown","",,,"","None","None","None","127","edge 53, butt 29","","","dark.","","socket 43, butt 29","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17909029326","https://farm6.staticflickr.com/5466/17909029326_ba5aa122ee_m.jpg"
"38997","973","axe","-","Peabody Museum,Harvard University E 2406,Cambridge. Mass.,Bequest of Prof. Id. W. Haynes 1912","Locality unknown","",,,"","None","None","None","127","29","53","-","dark","-","43","Width field: ""edge 53 butt 29"", , Thickness field: ""socket 43 butt 29""","-","-","-","-","-","Alexandra Hayes","https://www.flickr.com/photos/115096994@N02/17909029326","https://farm6.staticflickr.com/5466/17909029326_ba5aa122ee_m.jpg"
"38998","580","Axe","","Peabody Museum,Harvard University, Cambridge, Mass. E 2226.,Bequest of Prof. H.W. Haynes, 1912.","locality unknown","",,,"","None","None","None","194","edge 64; butt 50","","","light","","socket 38","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17748440919","https://farm6.staticflickr.com/5455/17748440919_47df0679fa_m.jpg"
"38998","658","Axe","","Peabody Museum, E2226[,, , Harvard University,, , Cambridge, Mass.,, , Bequest of Hy. W. Haynes, 1912.","locality unknown","",,,"","None","None","None","194","edge 64, butt 50","","","light.","","socket 38","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17748440919","https://farm6.staticflickr.com/5455/17748440919_47df0679fa_m.jpg"
"38998","973","axe","-","Peabody Museum E2226.,Harvard University,Cambridge Mass.,Bequest of Hy. W. Haynes. 1912","Locality unknown","",,,"-","None","None","None","194","50","64","-","light","-","38","Width field: ""edge 64 butt 50"", , Thickness field: ""38 socket""","-","","-","","","Alexandra Hayes","https://www.flickr.com/photos/115096994@N02/17748440919","https://farm6.staticflickr.com/5455/17748440919_47df0679fa_m.jpg"
"38999","580","Axe-head?","","Sotheby's Sale, 27. v. 29.,Lot No. 182,(with scription arrow-head).","Site unknown.","",,,"","None","None","None","182","137; butt 85","","1559.224 [...] Troy.","","","17","","Bronze","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17746851338","https://farm6.staticflickr.com/5324/17746851338_a9c1dab131_m.jpg"
"38999","658","Axe-head?","","Sotheby's Sale: 27/V/29,, , Lot No. 182,, , (with Scythian arrow-head).","Site unknown.","",,,"","None","None","None","182","137, butt 85","","1559.22","","","17","","Bronze","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17746851338","https://farm6.staticflickr.com/5324/17746851338_a9c1dab131_m.jpg"
"38999","973","axe-head?","-","Sotheby's sale, 27.v.29-,Lot No. 182,(with Scythian arrow-head)-","Site unknown.","",,,"","None","None","None","182","137","21","1726.24296","-","-","17","Width field: ""137 mm, butt 85 mm"", , Weight is given in Troy ounces and pennyweight: ""55 oz. 10 dwt,Troy"", , Edge is recorded in the drawing, not on the main section of the card","Bronze","-","-","-","-","Alexandra Hayes","https://www.flickr.com/photos/115096994@N02/17746851338","https://farm6.staticflickr.com/5324/17746851338_a9c1dab131_m.jpg"
"39000","580","Axe","","Museum of London,Brentford Public Library,Layton Collection, O 1257","locality unknown","",,,"","None","None","None","151","edge 55.25; at section 34.5; socket 42","","","dark reddy brown, medium & light green & light blue.","slightly encrusted, roughish & pitted.","section 17; 26,socket 41.5","","","","Edge is burred.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17314439343","https://farm9.staticflickr.com/8838/17314439343_f5307d5687_m.jpg"
"39000","658","Axe","","Museum of London,, , Brentford Public Library,, , Layton Coll'n., 01257","locality unknown","",,,"","None","None","None","151","edge 55.25, at section 34.5, socket 42","","","dark reddy brown, medium & light green & light blue.","slightly encrusted, roughish & pitted.","section 17, 26, socket 41.5","","","","Edge is burred.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17314439343","https://farm9.staticflickr.com/8838/17314439343_f5307d5687_m.jpg"
"39000","973","axe","-","Museum of London,Brentford Public Library,Layton Coll. 01257","Locality unknown","",,,"-","None","None","None","151","34.5","55.25","-","dark reddy brown, medium & light green & light blue.","slightly encrusted, roughish & pitted.","41.5","Not sure of last word in Composition field - poss. 'honed'?, , Width field: ""edge 55.25 at section 34.5 socket 42"", , Thickness field: ""section 17.  26.  socket 41.5"", , Bottom of the drawing section marked as 'hollowed'","Edge is [...]","-","-","-","-","Alexandra Hayes","https://www.flickr.com/photos/115096994@N02/17314439343","https://farm9.staticflickr.com/8838/17314439343_f5307d5687_m.jpg"
"39001","433","Axe","","Sotheby's Sale 14.12.25, lot 285,Property of Mons. Fenardent","Locality unknown","",,,"","None","None","None","162","edge 83; butt 39.5","","","Mostly medium green this side. On other side patina is covered with greyish soil.","About 3/4 roughs.","5 to 10.5","","","","A flat blade which thickens towards butt. Edge bevelled on one side only.","","Painted on: 14076 BL/-","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17748835839","https://farm8.staticflickr.com/7757/17748835839_41ff696c08_m.jpg"
"39001","580","Axe","","Sotheby's Sale 14. 12. 25. Lot 285,property of Mons. Fenardent.","locality unknown","",,,"","None","None","None","162","edge 83; butt 39.5","","","mostly medium green this side. on other side patina is covered with greyish soil.","about 3/4 roughs.","5 to 10.5","","","","a flat blade which thickens towards butt. Edge bevelled on one side only.","","Painted on ""14076. BL/-""","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17748835839","https://farm8.staticflickr.com/7757/17748835839_41ff696c08_m.jpg"
"39001","658","Axe","","Sotheby's Sale, 14/12/25, Lot 285,, , property of Mons. Fenardent.","locality unknown.","",,,"","None","None","None","162","edge 83, butt39.5","","","mostly medium green this side, on other side patina is covered with greyish,soil.","about ¾ roughs.","5 to 10.5","","","","A flat blade which thickens toward butt.,, , Edge beveled on one side only.","","Painted on: 14076,BL/-, ,","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17748835839","https://farm8.staticflickr.com/7757/17748835839_41ff696c08_m.jpg"
"39002","433","Axe","","Private Collection,1924,H. Mothersole Esq.,Warren House. Roxwell Road, Chelmsford","Locality unknown,Label: owner brought from Northern part of England. Been in possession of family over 60 years. Purchased at Boreham, near Chelmsford, 1923. locality unknown","",,,"","None","None","None","168","edge 61; butt 25.5","","655.28","Fairly thick patina, very dark brown + a dark reddy brown. Medium green on socket sides.","Rather pocked round edge. Each side of socket is much pocked. Slightly corroded in sock. holes.","socket 33","","","","Dented edge. The butt is flattened. Cast mark at C. The dotted lines indicate a bevel to the socket + a hollow that runs along the side of blade. This is only on the other side. Greatest depth 2.5mm.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17312516094","https://farm8.staticflickr.com/7708/17312516094_5f43739abe_m.jpg"
"39002","580","Axe","","Private Collection, 1924.,H. Mothersole Esq., Warren House, Roxwell Road, Chelmsford.","locality unknown,label: owner brought from Northern part of England. Been in possession of family over 60 years. Purchased at Boreham, near Chelmsford 1923. locality unknown.","",,,"","None","None","None","168","edge 61; butt 25.5","","655.28","fairly thick patina very dark brown & a dark reddy brown. Medium green on socket sides.","rather pocked roudn edge.Each side of socket is much pocked, slightly corroded in pock holes.","socket 33","","","","Dented edge. The butt is flattened. Cast mark at C. The dotteed lines indicate a bevel to the socket & a hollow that runs along side of blade. This is only on the other side. Greatest depth 2.5 mm.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17312516094","https://farm8.staticflickr.com/7708/17312516094_5f43739abe_m.jpg"
"39002","658","Axe","","Private Collection, 1924,, , Id. Mothersole, Esq.,, , Warren House, Roxwell Road,, , Chelmsford.","locality unknown,, Label -,, owner brought from Northern part,of England. Been in possession,of family over 60 years. Purch'd at Boreham, near Chelmsford, 1923.,Locality unknown.","",,,"","None","None","None","168","edge 61, butt 25.5","","655.28","fairly thick patina, very dark brown & a dark reddy brown. Medium green on socket sides.","rather pocked round edge. Each side of socket is much pocked. Slightly corroded in pock holes.","socket 33","","","","Dented edge.,, , The butt is flattened. Cast marks at C. The dotted lines indicate a bevel to the socket,& a hollow that runs along side of blade. This is only on the other side. Greatest depth 2.5 mm.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17312516094","https://farm8.staticflickr.com/7708/17312516094_5f43739abe_m.jpg"
"39003","433","Axe","","Private Collection,F. Ransom Esq., Hitchin","","",,,"","None","None","None","139.5","edge 106; stem 18; socket 36","","590.85","Dark green rough patina shows where encrustment is chipped, near edge at one side.","Rough and much encrusted - light greyish green + rust colour.","socket 35","","","","Decorated with a hollowed pattern on each side. Socket is full of clay and some in hollows of decoration.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17934681725","https://farm8.staticflickr.com/7753/17934681725_de67a94b51_m.jpg"
"39003","580","Axe","","Private Collection,F. Ransom Esq., Hitchin.","","",,,"","None","None","None","139.5","edge 106; stem 18; socket 36","","590.85","dark green rough patina shows where encrustment is chipped, near edge at one side.","rough & much encrusted. light greyish green & rust colour.","socket 35","","","","Decorated with a hollowed pattern on each side. Socket is full of clay & some hollows of decoration.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17934681725","https://farm8.staticflickr.com/7753/17934681725_de67a94b51_m.jpg"
"39003","658","Axe","","Private Collection,, , F. Ransom, Esq., Hitchin.","","",,,"","None","None","None","139.5","edge 106, stem 18, socket 36","","590.85","Dark green rough patina shows where encrustment is chipped, near edge at one side.","rough & much encrusted - light greyish green & rust colour.","socket 35","","","","Decorated with a hollowed pattern on each side. Socket is full of clay & some in hollows of decoration.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17934681725","https://farm8.staticflickr.com/7753/17934681725_de67a94b51_m.jpg"
"39004","433","Axe","","W. C. Martins, George Rd. Edgbaston","Locality unknown","",,,"","None","None","None","137","","103","","Dark Bronze-Green","Smooth but considerably ""bellied""","","","","","","","See Windle pp. 94-95, Fig. 39","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17748425009","https://farm9.staticflickr.com/8869/17748425009_73ee4c5ffc_m.jpg"
"39004","580","Axe","","Mr. C. Martins, George Rd., Edgbaston","Locality unknown.","",,,"","None","None","None","137","edge 103","","","Dark Bronze-Green","Smooth but considerably ""bellied""","","","Bronze","","","See Windle pp. 94-95, Fig. 39","See Windle pp. 94-95, Fig. 39","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17748425009","https://farm9.staticflickr.com/8869/17748425009_73ee4c5ffc_m.jpg"
"39004","658","Axe","","W.C. Martins,,, , Genge Rd., Edgbaston","Locality unknown.","",,,"","None","None","None","137","(edge) 103","","","Dark bronze-green.","Smooth but considerably ""bellied"".","","","Bronze","","","","See Windle, pp. 94-95,Fig. 39.","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17748425009","https://farm9.staticflickr.com/8869/17748425009_73ee4c5ffc_m.jpg"
"39005","433","Flanged Celt","","Private Collection,Sotheby's 24.v.21, Lot 308","","",,,"","None","None","None","181","24","58","","A polished pale green patina showing beneath above.","Rough all over, with a sort of ""bubbly"" yet rough corrosion covering the surface. This is of various shades of green.","11, 9, 12; 10,15","","","","This looks as if it might have been subjected to fire.","","Labelled on blade: Bazzans, Italy, St/-","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17936559631","https://farm6.staticflickr.com/5337/17936559631_2342fa0bdd_m.jpg"
"39005","580","Flanged Celt","","Private Collection,Sotheby's 24. v. 21. Lot 308.","","",,,"","None","None","None","181","edge 58; butt 24","","","a polished pale green patina showing beneath above.","rough all over, with a sort of ""bubby"" yet rough corrosion covering the surface. This is of various shades of green.","11; 9; 12,10; 15","","","","This looks as if it might have been subjected to fire.","","Labelled on blade: ""Bazzano, Italy. st/-""","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17936559631","https://farm6.staticflickr.com/5337/17936559631_2342fa0bdd_m.jpg"
"39005","658","","","","","",,,"","None","None","None","","","","","","","","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17936559631","https://farm6.staticflickr.com/5337/17936559631_2342fa0bdd_m.jpg"
"39006","433","Flanged Celt","","Private Collection,Sotheby's 24.v.21, Lot 308","","",,,"","None","None","None","190","39","60","","Pale olive green patina with golden bronze showing on sides of flanges.","Smooth. Clay adhering on septum about position of section.","34, 36, 8, 16","","Bronze","","","","A note on blade in ink: ""Roman or Etrexcan. Bought 15/- 1/10/49 (79, 99?)"" ? the year is indistinct.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17935486091","https://farm9.staticflickr.com/8891/17935486091_0d01670291_m.jpg"
"39006","580","Flanged Celt","","Private Collection,Sotheby's Sale, 24. v. 21. Lot 308.","","",,,"","None","None","None","190","edge 60; butt 39","","","pale olive green patina with golden bronze showing on sides of flanges.","smooth. Clay adhering on septum about position of section.","34; 36; 8; 16","","bronze","","","","A note on blade in ink ""Roman ot Etrexean. Bought 15 /- 1/10/49-79-99 (? the year is indistinct)","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17935486091","https://farm9.staticflickr.com/8891/17935486091_0d01670291_m.jpg"
"39006","658","","","","","",,,"","None","None","None","","","","","","","","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17935486091","https://farm9.staticflickr.com/8891/17935486091_0d01670291_m.jpg"
"39007","433","Axe","","At Sotheby's Sale 31.7.23 (?),Bought by a dealer from MacGregor Collection (Lot 245)","Locality unknown","",,,"","None","None","None","","44 x 44 (edge to handle)","","49.61 gms including handle","","Rust coloured copper, with a few specks of corrosion","even thickness of 1mm","","","","The blade is wedged into a slot.","","Catalogued as: ""Ancient Egyptian Axe. Copper head + wood handle.""","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17936616151","https://farm9.staticflickr.com/8864/17936616151_9da755e06d_m.jpg"
"39007","580","Axe - Scraper (faked stick)","","At Sotheby's Sale 31. 7. 23 (?),bought by a dealer from Mac Gregor Collection (Lot 245)","locality unkonwn","",,,"","None","None","None","","44 x 44 (edge to handle)","","49.61 including handle","","rust coloured copper, with a few specks of corrosion.","even thickness of 1","","","","The blade is wedged into a slot","","Catalogued as ""Ancient Egyptian Axe. Copper head & wood handle.""","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17936616151","https://farm9.staticflickr.com/8864/17936616151_9da755e06d_m.jpg"
"39007","658","Axe","","at Sotheby's Sale (31/7/23(?),, , bought by a dealer from MacGregor Coll'n. (Lot 245)","locality unknown","",,,"","None","None","None","","44 x 44 (edge to handle)","","49.61 including handle","","rust coloured copper, with a few specks of corrosion.","even thickness of 1 mm.","","","","The blade is wedged into a slot.","","Catalogued as -,""Ancient Egyptian Axe. Copper head & wood handle.""","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17936616151","https://farm9.staticflickr.com/8864/17936616151_9da755e06d_m.jpg"
"39008","433","Axe","","Mr. Christopher Martin,George Rd. Edgbaston, B'ham.","","",,,"","None","None","None","","","","","","","","","Bronze","","This was described to me as a ""double Axe"" it is one of 3 recorded on a staff card, it is certainly the roughest + most uncouth object I have ever sketched in sketches No. 55 + 56.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17935922295","https://farm8.staticflickr.com/7791/17935922295_265b945227_m.jpg"
"39008","580","Axe","","Mr. Christopher Martin, George Rd., Edgbaston, Bham.","","",,,"","None","None","None","","","","","","","","","Bronze.","","This was described to me as a ""double Axe"" it is one of 3 mounted on a stiff card, it is certainly the roughest & most uncouth object I have ever sketched. on sketches No. 55 & 56.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17935922295","https://farm8.staticflickr.com/7791/17935922295_265b945227_m.jpg"
"39008","658","Axe","","W.. Christopher Martin,, , George Rd., Edgbaston, B[...]","","",,,"","None","None","None","","","","","","Extremely rough.","","","Bronze","","This was described,to me as a ""double,axe"", it is one of 3,mounted on a stiff,card, it is certainly,the roughest & most,uncouth object I have,ever sketched. [...] sketches No. 55 & 56.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17935922295","https://farm8.staticflickr.com/7791/17935922295_265b945227_m.jpg"
"39009","433","Dagger","","Sotheby's Sale 31.7.23, (Mrs. Randolph Berens) Lot 96,14 Princes Gdns, S.W.","Locality unknown","",,,"","None","None","None","227","blade 21, 43.5; hilt 50","","99.22","Dark brown matte.","Slightly rough - a little encrustment. Very coppery in appearance.","19 hilt; 3.5 blade","","","","The hilt consists of ivory + wood, in which are 11 rivets.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17748412269","https://farm9.staticflickr.com/8757/17748412269_789e6ceb9c_m.jpg"
"39009","580","Dagger","","Sotheby's Sale 31. 7. 23. Lot 96.,(Mrs. Rnadolph Berens, 14 Princes Gdns. SW.)","locality unknown","",,,"","None","None","None","227","blade 21; 43.5,hilt 50","","99.22","dark brown matte.","slightly rough. a little encrustment. Very coppery appearance.","hilt 19","","","","The hilt consists of ivory & wood, in which are 11 rivets.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17748412269","https://farm9.staticflickr.com/8757/17748412269_789e6ceb9c_m.jpg"
"39009","658","Dagger","","Sotheby's: 31/7/23,, , Sale (Mrs. Randolph Berens) Lot 96,, , 14 Princes' Gdns. SW","Locality unknown","",,,"","None","None","None","227","blade 21, 43.5; hilt 50","","99.22","dark brown matte.","Slightly rough - a little encrustment. Very coppery in appearance.","19 hilt, 3.5 blade","","","","The hilt consists of ivory & wood, in which are 11 rivets.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17748412269","https://farm9.staticflickr.com/8757/17748412269_789e6ceb9c_m.jpg"
"39010","433","Tanged Dagger","","Sotheby's Sale, 12.ix.28,Lot No. 346 - 3 Daggers,Vendor, a Nobleman","","",,,"","None","None","None","155","25","","56.7","","","7","Weight: 2 oz. = 56.69 gms","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17312473334","https://farm8.staticflickr.com/7727/17312473334_87b9d7dc37_m.jpg"
"39010","580","Tanged Dagger","","Sotheby's Sale, 12. xi. 28. Lot No. 346. 3 Daggers,Vendor, a Nobleman.","?","",,,"","None","None","None","155","25","","56.69905","","","7","Weight: 2 oz","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17312473334","https://farm8.staticflickr.com/7727/17312473334_87b9d7dc37_m.jpg"
"39010","658","Tanged Dagger","","Sotheby's Sale, 21/XI/28,, , Lot No. 346 - 3 Daggers.,, , Vendor: a Nobleman.","?","",,,"","None","None","None","155","25","","56.69","","","7","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17312473334","https://farm8.staticflickr.com/7727/17312473334_87b9d7dc37_m.jpg"
"39011","433","Tanged Dagger","","Sotheby's Sale, 12.xi. 28,Lot No. 346 3 daggers,Vendor, a Nobleman","","",,,"","None","None","None","157","25","","56.7","","","6","Weight: 2 oz. = 56.699 gms","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17314160143","https://farm8.staticflickr.com/7690/17314160143_d4c4d5ab5f_m.jpg"
"39011","580","Tanged Dagger","","Sotheby's Sale, 12. xi. 28. Lot No. 346. 3 daggers.,Vendor, a Nobleman.","?","",,,"","None","None","None","157","25","","56.69905","","","6","Weight: 2 oz","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17314160143","https://farm8.staticflickr.com/7690/17314160143_d4c4d5ab5f_m.jpg"
"39011","658","Tanged Dagger","","Sotheby's Sale, 12/XI/28,, , Lot No. 346 - 3 Daggers,, , Vendor: a Nobleman.","?","",,,"","None","None","None","1557","25","","56.69","","","6","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17314160143","https://farm8.staticflickr.com/7690/17314160143_d4c4d5ab5f_m.jpg"
"39012","433","Dagger","","Sotheby's Sale 31.7.23, Lot 96,(Mrs. Randolph Berens),14 Princes Gdns, SW","Locality unknown","",,,"","None","None","None","248","blade 36, 40; hilt 42","","128","Dark brown patina and golden bronze.","Smooth","blade 5","","","","The shaded portion denotes remains of wood rivetted and tacked to hilt.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17748078808","https://farm6.staticflickr.com/5330/17748078808_83a3d16e7a_m.jpg"
