"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"59205","226","Socketed Chisel Frag.?","","","","","0.46274800000003324","52.350023","","None","None","None","","","","","","","","","","","Partial socketed body","","Bought in London 1887, JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/25071091145","https://farm2.staticflickr.com/1510/25071091145_34d89930bd_m.jpg"
"59205","580","Socketed Chisel Frag.?","","","Bought in London 1887.","","0.46274800000003324","52.350023","","None","None","None","","","","","","","","","","","Partial socketed body.","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071091145","https://farm2.staticflickr.com/1510/25071091145_34d89930bd_m.jpg"
"59205","817","Socketed Chisel Frag.?","","","BOUGHT IN LONDON 1887","","0.46274800000003324","52.350023","","None","None","None","","","","","","","","","","","Partial Socketed body","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/25071091145","https://farm2.staticflickr.com/1510/25071091145_34d89930bd_m.jpg"
"59206","226","Socketed Axe Frag.","","","","","0.46274800000003324","52.350023","","None","None","None","","","","","","","","","","","missing blade tip","","Bought in London 1887, J W - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24952961632","https://farm2.staticflickr.com/1561/24952961632_83bcb7ac5f_m.jpg"
"59206","580","Socketed Axe Frag.","","","Bought in London 1887.","","0.46274800000003324","52.350023","","None","None","None","","","","","","","","","","","Missing blade tip.","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952961632","https://farm2.staticflickr.com/1561/24952961632_83bcb7ac5f_m.jpg"
"59206","817","Socketed Axe Frag.","","","BOUGHT IN LONDON 1887","","0.46274800000003324","52.350023","","None","None","None","","","","","","","","","","","Missing blade tip","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24952961632","https://farm2.staticflickr.com/1561/24952961632_83bcb7ac5f_m.jpg"
"59207","226","Knife","","","Thames, Chiswick","Chiswick, London, UK","-0.267173200000002","51.4876272","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24440436254","https://farm2.staticflickr.com/1596/24440436254_0ae22c1ec5_m.jpg"
"59207","580","Knife","","","Thames, Chiswick.","Chiswick, Londres, Royaume-Uni","-0.267173200000002","51.4876272","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24440436254","https://farm2.staticflickr.com/1596/24440436254_0ae22c1ec5_m.jpg"
"59207","817","Knife","","","THAMES CHISWICK","Chiswick, London, UK","-0.267173200000002","51.4876272","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24440436254","https://farm2.staticflickr.com/1596/24440436254_0ae22c1ec5_m.jpg"
"59208","226","Knife","","","Thames","River Thames, United Kingdom","-0.6160753000000341","51.5855735","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/25071090955","https://farm2.staticflickr.com/1614/25071090955_f8004045e8_m.jpg"
"59208","580","Knife","","","Thames","La Tamise, Royaume-Uni","-0.6160753000000341","51.5855735","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071090955","https://farm2.staticflickr.com/1614/25071090955_f8004045e8_m.jpg"
"59208","817","Knife","","","THAMES","","-0.267173200000002","51.4876272","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/25071090955","https://farm2.staticflickr.com/1614/25071090955_f8004045e8_m.jpg"
"59209","226","Rapier","","","Thames River","River Thames, United Kingdom","-0.6160753000000341","51.5855735","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24977775641","https://farm2.staticflickr.com/1715/24977775641_d5a8673ea6_m.jpg"
"59209","580","Rapier","","","Thames","La Tamise, Royaume-Uni","-0.6160753000000341","51.5855735","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977775641","https://farm2.staticflickr.com/1715/24977775641_d5a8673ea6_m.jpg"
"59209","817","Rapier","","","THAMES","","-0.267173200000002","51.4876272","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24977775641","https://farm2.staticflickr.com/1715/24977775641_d5a8673ea6_m.jpg"
"59210","226","Rapier","","","Thames nr. Runnymede","Runnymede, Windsor Rd, Old Windsor, Surrey SL4 2JL, UK","-0.5544522999999799","51.4388382","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/25071090765","https://farm2.staticflickr.com/1700/25071090765_84fa9bf3c9_m.jpg"
"59210","580","Rapier","","","Thames, nr. Runnymede","Runnymede, Windsor Rd, Old Windsor, Surrey SL4 2JL, Royaume-Uni","-0.5544522999999799","51.4388382","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071090765","https://farm2.staticflickr.com/1700/25071090765_84fa9bf3c9_m.jpg"
"59210","817","Rapier","","","THAMES NR. RUNNYMEDE","Runnymede, Windsor Rd, Old Windsor, Surrey SL4 2JL, UK","-0.5544522999999799","51.4388382","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/25071090765","https://farm2.staticflickr.com/1700/25071090765_84fa9bf3c9_m.jpg"
"59211","226","Rapier","","","Thames","Thames River","-0.5544522999999799","51.4388382","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24952961272","https://farm2.staticflickr.com/1657/24952961272_ac30e49a96_m.jpg"
"59211","580","Rapier","","","Thames","La Tamise, Royaume-Uni","-0.6160753000000341","51.5855735","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952961272","https://farm2.staticflickr.com/1657/24952961272_ac30e49a96_m.jpg"
"59211","817","Rapier","","","THAMES","","-0.5544522999999799","51.4388382","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24952961272","https://farm2.staticflickr.com/1657/24952961272_ac30e49a96_m.jpg"
"59212","226","Knife/rapier","","","Thames, London","River Thames, United Kingdom","-0.6160753000000341","51.5855735","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24440435744","https://farm2.staticflickr.com/1560/24440435744_50fd9e87ef_m.jpg"
"59212","580","Knife/Rapier","","","Thames, London","Londres, Royaume-Uni","-0.12775829999998223","51.5073509","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24440435744","https://farm2.staticflickr.com/1560/24440435744_50fd9e87ef_m.jpg"
"59212","817","Knife/Rapier","","","THAMES,London","London, UK","-0.12775829999998223","51.5073509","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24440435744","https://farm2.staticflickr.com/1560/24440435744_50fd9e87ef_m.jpg"
"59213","226","Tanged Awl / Chisel","","","Thames, Staines","Staines-upon-Thames, Surrey, UK","-0.5155250000000251","51.43148","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24952960902","https://farm2.staticflickr.com/1529/24952960902_cd7325015e_m.jpg"
"59213","580","Tanged Awl/Chisel","","","Thames, Staines.","Staines-upon-Thames, Surrey, Royaume-Uni","-0.5155250000000251","51.43148","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952960902","https://farm2.staticflickr.com/1529/24952960902_cd7325015e_m.jpg"
"59213","817","Tanged Awl/Chisel","","","THAMES, STAINES","Staines-upon-Thames, Surrey, UK","-0.5155250000000251","51.43148","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24952960902","https://farm2.staticflickr.com/1529/24952960902_cd7325015e_m.jpg"
"59214","226","Tanged Chisel","","","Moises Hall, West Row, Suffolk","","-0.5155250000000251","51.43148","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24775481360","https://farm2.staticflickr.com/1450/24775481360_07dd556622_m.jpg"
"59214","580","Tanged Chisel","","","Moyses Hall,West Row,Suffolk","West Row, Bury Saint Edmunds, Suffolk IP28, Royaume-Uni","0.46274800000003324","52.350023","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24775481360","https://farm2.staticflickr.com/1450/24775481360_07dd556622_m.jpg"
"59214","817","Tanged Chisel","","","MOYSES HALL,WEST ROW,SUFFOLK","West Row, Bury Saint Edmunds, Suffolk IP28, UK","0.46274800000003324","52.350023","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24775481360","https://farm2.staticflickr.com/1450/24775481360_07dd556622_m.jpg"
"59215","226","Cast frag.","","BM 75  4-1  35","R. Thames","River Thames, United Kingdom","-0.6160753000000341","51.5855735","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24977774941","https://farm2.staticflickr.com/1499/24977774941_7540bfaf80_m.jpg"
"59215","580","Cast frag.","","B.M. 75. 4-1. 35","R. Thames","La Tamise, Royaume-Uni","-0.6160753000000341","51.5855735","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977774941","https://farm2.staticflickr.com/1499/24977774941_7540bfaf80_m.jpg"
"59215","817","CAST frag.","","B.M. 75.4-1.35","R. THAMES","","0.46274800000003324","52.350023","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24977774941","https://farm2.staticflickr.com/1499/24977774941_7540bfaf80_m.jpg"
"59216","226","Sock Hammer","","BM WG 1757","London, River Thames, Barnes","Barnes, Uk","-0.6160753000000341","51.5855735","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24952960392","https://farm2.staticflickr.com/1585/24952960392_bcde9ea456_m.jpg"
"59216","580","Sock. Hammer","","B.M. WG 1757","London,R. Thames,Barnes","Barnes, Londres SW13, Royaume-Uni","-0.23930329999996047","51.47526509999999","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952960392","https://farm2.staticflickr.com/1585/24952960392_bcde9ea456_m.jpg"
"59216","817","SOCK. HAMMER","","B.M. WG 1757","LONDON,R. Thames,Barnes","Barnes, London SW13, UK","-0.23930329999996047","51.47526509999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24952960392","https://farm2.staticflickr.com/1585/24952960392_bcde9ea456_m.jpg"
"59217","226","Tanged Chisel","","BM WG 1761","R. Thames, London, Vauxhall","Vauxhall, London SE11, UK","-0.12071449999996275","51.4886163","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24977774621","https://farm2.staticflickr.com/1621/24977774621_f5491ddc3f_m.jpg"
"59217","580","Tanged Chisel","","B.M. WG 1761","R. Thames,London,Vauxhall","Vauxhall, Londres SE11, Royaume-Uni","-0.12071449999996275","51.4886163","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977774621","https://farm2.staticflickr.com/1621/24977774621_f5491ddc3f_m.jpg"
"59217","817","TANGED CHISEL","","B.M. WG 1761","R. Thames,London,Vauxhall","Vauxhall, London SE11, UK","-0.12071449999996275","51.4886163","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24977774621","https://farm2.staticflickr.com/1621/24977774621_f5491ddc3f_m.jpg"
"59218","226","Socketed Chisel","","","","","-0.12071449999996275","51.4886163","","None","None","None","","","","","","","","","","","","","No locality, Thames?, JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/25071089695","https://farm2.staticflickr.com/1520/25071089695_441084e4a4_m.jpg"
"59218","580","Socketed Chisel?","","","No locality, Thames?","","-0.12071449999996275","51.4886163","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071089695","https://farm2.staticflickr.com/1520/25071089695_441084e4a4_m.jpg"
"59218","817","Socketed Chisel?","","","NO LOCALITY, THAMES?","","-0.12071449999996275","51.4886163","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/25071089695","https://farm2.staticflickr.com/1520/25071089695_441084e4a4_m.jpg"
"59219","226","Awl?","","","Thames, Richmond","Richmond, Richmond, Greater London, UK","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW  - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/25071089595","https://farm2.staticflickr.com/1712/25071089595_5dd2bde656_m.jpg"
"59219","580","Awl?","","","Thames, Richmond","Richmond, Richmond, Grand Londres, Royaume-Uni","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25071089595","https://farm2.staticflickr.com/1712/25071089595_5dd2bde656_m.jpg"
"59219","817","Awl?","","","THAMES, RICHMOND.","Richmond, Richmond, Greater London, UK","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/25071089595","https://farm2.staticflickr.com/1712/25071089595_5dd2bde656_m.jpg"
"59220","226","Awl","","","","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24775480360","https://farm2.staticflickr.com/1698/24775480360_75b15c3a25_m.jpg"
"59220","580","Awl","","","No location","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24775480360","https://farm2.staticflickr.com/1698/24775480360_75b15c3a25_m.jpg"
"59220","817","Awl","","","NO LOCATION.","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24775480360","https://farm2.staticflickr.com/1698/24775480360_75b15c3a25_m.jpg"
"59221","226","Blade frag.","","","","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24444217543","https://farm2.staticflickr.com/1458/24444217543_023035fb78_m.jpg"
"59221","580","Blade Frag.","","","No locality","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24444217543","https://farm2.staticflickr.com/1458/24444217543_023035fb78_m.jpg"
"59221","817","Blade Frag.","","","NO LOCALITY","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/24444217543","https://farm2.staticflickr.com/1458/24444217543_023035fb78_m.jpg"
"59222","226","Pin","","","","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","Bronze Age?","Pin with attached chair (?)","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24952959172","https://farm2.staticflickr.com/1621/24952959172_933c666a4c_m.jpg"
"59222","580","Pin","","","No Prov./location","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","Bronze Age?","Pin with attached chain (?)","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952959172","https://farm2.staticflickr.com/1621/24952959172_933c666a4c_m.jpg"
"59222","817","Pin","","","No Prov./Location","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","Bronze Age?","Pin with attached Chain (?)","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24952959172","https://farm2.staticflickr.com/1621/24952959172_933c666a4c_m.jpg"
"59223","226","Socketed Spearhead","","","","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW - Unidentified Cards from BA Index Drawer A20","Elaine Dale","https://www.flickr.com/photos/115096994@N02/24703444309","https://farm2.staticflickr.com/1569/24703444309_88aa15ffe8_m.jpg"
"59223","580","Socketed Spearhead","","","No Prov./location","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24703444309","https://farm2.staticflickr.com/1569/24703444309_88aa15ffe8_m.jpg"
"59223","817","Socketed Spearhead","","","No Prov./Location","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24703444309","https://farm2.staticflickr.com/1569/24703444309_88aa15ffe8_m.jpg"
"59224","580","Socketed Axe Frag.","","","South of England","Angleterre, Royaume-Uni","-1.1743197000000691","52.3555177","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952958962","https://farm2.staticflickr.com/1465/24952958962_266096c63f_m.jpg"
"59224","652","Socketed Axe Frag.","","","South of England","",,,"","None","None","None","","","","","","","","","","","","","JW- Unidentifed Cards from BA Index Drawer A2D","Maria Christakou","https://www.flickr.com/photos/115096994@N02/24952958962","https://farm2.staticflickr.com/1465/24952958962_266096c63f_m.jpg"
"59224","817","Socketed Axe Frag.","","","SOUTH OF ENGLAND","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24952958962","https://farm2.staticflickr.com/1465/24952958962_266096c63f_m.jpg"
"59225","580","Flanged Axe","","Colchester Museum,Acton Collection.","No Proven. - Suffolk or Norfolk","","-1.1743197000000691","52.3555177","","None","None","None","","","","","","","","","","Acton Coll. - part of hoard?","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24952958852","https://farm2.staticflickr.com/1621/24952958852_a57df64da5_m.jpg"
"59225","652","Flanged Axe","","","Colchester Museum, No proven- Suffolk or Norfolk","",,,"","None","None","None","","","","","","","","","","Ac[ton] Coll. - part of hoard?","","","JW- Unidentifed Cards from BA Index Drawer A2D","Maria Christakou","https://www.flickr.com/photos/115096994@N02/24952958852","https://farm2.staticflickr.com/1621/24952958852_a57df64da5_m.jpg"
"59225","817","Flanged Axe","","Colchester Museum,Acton Coll.","No Proven.--Suffolk or Norfolk","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","part of hoard?","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24952958852","https://farm2.staticflickr.com/1621/24952958852_a57df64da5_m.jpg"
"59226","580","Socketed Axe Frag.","","","South of England","Angleterre, Royaume-Uni","-1.1743197000000691","52.3555177","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977773201","https://farm2.staticflickr.com/1455/24977773201_a2f93088f3_m.jpg"
"59226","652","Socketed Axe frag.","","","South of England","",,,"","None","None","None","","","","","","","","","","","","","JW- Unidentifed Cards from BA Index Drawer A20","Maria Christakou","https://www.flickr.com/photos/115096994@N02/24977773201","https://farm2.staticflickr.com/1455/24977773201_a2f93088f3_m.jpg"
"59226","817","Socketed Axe Frag.","","","SOUTH OF ENGLAND","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24977773201","https://farm2.staticflickr.com/1455/24977773201_a2f93088f3_m.jpg"
"59227","580","Socketed Axe","","","South of England","Angleterre, Royaume-Uni","-1.1743197000000691","52.3555177","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24977773071","https://farm2.staticflickr.com/1505/24977773071_0c27d0ea05_m.jpg"
"59227","652","Socketed Axe","","","South of England","",,,"","None","None","None","","","","","","","","","","","","","JW- Unidentifed Cards from BA Index Drawer A20","Maria Christakou","https://www.flickr.com/photos/115096994@N02/24977773071","https://farm2.staticflickr.com/1505/24977773071_0c27d0ea05_m.jpg"
"59227","817","Socketed Axe","","","SOUTH OF ENGLAND","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24977773071","https://farm2.staticflickr.com/1505/24977773071_0c27d0ea05_m.jpg"
"59228","580","Blade Frag.","","","South of England","Angleterre, Royaume-Uni","-1.1743197000000691","52.3555177","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24440433544","https://farm2.staticflickr.com/1643/24440433544_d7254c4611_m.jpg"
"59228","652","Blade Frag.","","","South of England","",,,"","None","None","None","","","","","","","","","","","","","JW- Unidentifed Cards from BA Index Drawer A20","Maria Christakou","https://www.flickr.com/photos/115096994@N02/24440433544","https://farm2.staticflickr.com/1643/24440433544_d7254c4611_m.jpg"
"59228","817","Blade Frag.","","","SOUTH OF ENGLAND","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24440433544","https://farm2.staticflickr.com/1643/24440433544_d7254c4611_m.jpg"
"59229","580","Socketed Axe","","","South of England","Angleterre, Royaume-Uni","-1.1743197000000691","52.3555177","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25044744696","https://farm2.staticflickr.com/1679/25044744696_7de4dfbc80_m.jpg"
"59229","652","Socketed Axe","","","South of England","",,,"","None","None","None","","","","","","","","","","","","","JW- Unidentifed Cards from BA Index Drawer A20","Maria Christakou","https://www.flickr.com/photos/115096994@N02/25044744696","https://farm2.staticflickr.com/1679/25044744696_7de4dfbc80_m.jpg"
"59229","817","Socketed Axe","","","SOUTH OF ENGLAND","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/25044744696","https://farm2.staticflickr.com/1679/25044744696_7de4dfbc80_m.jpg"
"59230","580","Sockted Axe","","","South of England","Angleterre, Royaume-Uni","-1.1743197000000691","52.3555177","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24444216513","https://farm2.staticflickr.com/1453/24444216513_f9b3cc490d_m.jpg"
"59230","652","Socketed Axe","","","South of England","",,,"","None","None","None","","","","","","","","","","","","","JW- Unidentifed Cards from BA Index Drawer A20","Maria Christakou","https://www.flickr.com/photos/115096994@N02/24444216513","https://farm2.staticflickr.com/1453/24444216513_f9b3cc490d_m.jpg"
"59230","817","Socketed Axe","","","SOUTH OF ENGLAND","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24444216513","https://farm2.staticflickr.com/1453/24444216513_f9b3cc490d_m.jpg"
"59231","580","Socketed Axe","","","South of England","Angleterre, Royaume-Uni","-1.1743197000000691","52.3555177","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25044744226","https://farm2.staticflickr.com/1442/25044744226_b4f799e872_m.jpg"
"59231","652","Socketed Axe","","","South of England","",,,"","None","None","None","","","","","","","","","","","","","JW- Unidentifed Cards from BA Index Drawer A20","Maria Christakou","https://www.flickr.com/photos/115096994@N02/25044744226","https://farm2.staticflickr.com/1442/25044744226_b4f799e872_m.jpg"
"59231","817","Socketed Axe","","","SOUTH OF ENGLAND","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/25044744226","https://farm2.staticflickr.com/1442/25044744226_b4f799e872_m.jpg"
"59232","580","Socketed Axe","","","South of England","Angleterre, Royaume-Uni","-1.1743197000000691","52.3555177","","None","None","None","","","","","","","","","","","","","JW - Unidentified cards from BA index drawer A20.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/24775478650","https://farm2.staticflickr.com/1574/24775478650_e54cf8a263_m.jpg"
"59232","652","Socketed Axe","","","South of England","",,,"","None","None","None","","","","","","","","","","","","","JW- Unidentifed Cards from BA Index Drawer A20","Maria Christakou","https://www.flickr.com/photos/115096994@N02/24775478650","https://farm2.staticflickr.com/1574/24775478650_e54cf8a263_m.jpg"
"59232","817","Socketed Axe","","","SOUTH OF ENGLAND","","-0.3037420000000566","51.46131099999999","","None","None","None","","","","","","","","","","","","","JW-Unidentified Cards from BA Index Drawer A20","JP OConnor","https://www.flickr.com/photos/115096994@N02/24775478650","https://farm2.staticflickr.com/1574/24775478650_e54cf8a263_m.jpg"
