"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"41444","433","Sickle","","British Museum,WG 947","Hungary,Steinamanger,Vas,Szombathely","Szombathely, Hungary","16.621844099999976","47.2306851","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18732367994","https://farm1.staticflickr.com/539/18732367994_aa4bde74dd_m.jpg"
"41444","652","Sickle","","British Museum WG 947","Hungary, Steinamanger, Vas, Szombathely","Σζομπαθέλι, Ουγγαρία","16.621844099999976","47.2306851","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/18732367994","https://farm1.staticflickr.com/539/18732367994_aa4bde74dd_m.jpg"
"41444","677","Sickle","","British Museum WG 947","Hungary, Steinamanger, Vias, Szombathely","Szombathely, Hungary","16.621844099999975","47.2306851","Szombathely, Hungary","None","None","None","","","","","","","","There does appear to be some information missing.","Copper Alloy","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/18732367994","https://farm1.staticflickr.com/539/18732367994_aa4bde74dd_m.jpg"
"41445","433","Sickle","","British Museum,WG 948","Hungary","Hungary","19.50330400000007","47.162494","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18732367884","https://farm1.staticflickr.com/392/18732367884_374c7c4547_m.jpg"
"41445","652","Sickle","","British Museum WG 948","Hungary","Ουγγαρία","19.50330400000007","47.162494","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/18732367884","https://farm1.staticflickr.com/392/18732367884_374c7c4547_m.jpg"
"41445","717","Sickle","","British Museum,WG 948","Hungary","",,,"","None","None","None","","","","","","","","There are no measurements.  There is a drawing.","Copper Alloy","","","","","Van C. Vives","https://www.flickr.com/photos/115096994@N02/18732367884","https://farm1.staticflickr.com/392/18732367884_374c7c4547_m.jpg"
"41446","433","Sickle","","British Museum,WG 949","Hungary,Dunapenfele","Dunaújváros, Hungary","18.93552269999998","46.9619059","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19168729659","https://farm1.staticflickr.com/392/19168729659_0610d2d022_m.jpg"
"41446","652","Sickle","","British Museum, , WG 949","Hungary","Δούναβης","18.976064199999996","46.6661353","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19168729659","https://farm1.staticflickr.com/392/19168729659_0610d2d022_m.jpg"
"41446","717","Sickle","","British Museum,WG 949","Hungary,Dunapentele","",,,"","None","None","None","","","","","","","","No date.  No measurements.  There is a drawing.","Copper Alloy","","","","","Van C. Vives","https://www.flickr.com/photos/115096994@N02/19168729659","https://farm1.staticflickr.com/392/19168729659_0610d2d022_m.jpg"
"41447","433","Sickle","","British Museum,WG 952","Hungary","Hungary","19.50330400000007","47.162494","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18734260563","https://farm1.staticflickr.com/279/18734260563_46e3441636_m.jpg"
"41447","652","Sickle","","British Museum, , WG 952","Hungary","Ουγγαρία","19.50330400000007","47.162494","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/18734260563","https://farm1.staticflickr.com/279/18734260563_46e3441636_m.jpg"
"41447","717","Sickle","","British Museum,WG 952","Hungary","",,,"","None","None","None","","","","","","","","No measurements.  Has a drawing.","Copper Alloy","","","","","Van C. Vives","https://www.flickr.com/photos/115096994@N02/18734260563","https://farm1.staticflickr.com/279/18734260563_46e3441636_m.jpg"
"41448","433","Sickle","","British Museum,WG 946","Hungary,Steinamanger","Szombathely, Hungary","16.621844099999976","47.2306851","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19167264240","https://farm1.staticflickr.com/308/19167264240_2322a56040_m.jpg"
"41448","652","sickle","","British Museum, , WG 946","Hungary, Steinamanger","Σζομπαθέλι, Ουγγαρία","16.621844099999976","47.2306851","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19167264240","https://farm1.staticflickr.com/308/19167264240_2322a56040_m.jpg"
"41448","717","Sickle","","British Museum,WG 946","Hungary,Steinamanger","",,,"","None","None","None","","","","","","","","No measurements. Has a drawing.","","","","","","Van C. Vives","https://www.flickr.com/photos/115096994@N02/19167264240","https://farm1.staticflickr.com/308/19167264240_2322a56040_m.jpg"
"41449","433","Sickle","","British Museum,WG 953","Poland,Wrocklaw,""Near Breslan 1872""","Wrocław, Poland","17.03853760000004","51.1078852","","None","None","1872","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19328787436","https://farm1.staticflickr.com/530/19328787436_0b9f1c379c_m.jpg"
"41449","652","Sickle","","British Museum, , WG 953","Poland, Wroclaw, nr Breslan 1872","Βρότσλαβ, Πολωνία","17.03853760000004","51.1078852","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19328787436","https://farm1.staticflickr.com/530/19328787436_0b9f1c379c_m.jpg"
"41449","717","Sickle","","British Museum,WG 953","Poland,Wroclaw,[...]Breslan 1872","",,,"","None","None","1872","","","","","","","","Not sure if the penciled in ""1872"" is the date.  There is a drawing, but no measurements.","copper allopy","","","","","Van C. Vives","https://www.flickr.com/photos/115096994@N02/19328787436","https://farm1.staticflickr.com/530/19328787436_0b9f1c379c_m.jpg"
"41450","433","Sickle","","British Museum,WG 945","Romania,Transylvania, Szeben,Szent-Evzebet","Sibiu, Romania","24.152068999999983","45.792784","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19328787326","https://farm1.staticflickr.com/381/19328787326_673dd9ba22_m.jpg"
"41450","652","sickle","","British Museum WG 945","Romania, Transylv. Szeben, Szent Erzsebet","Ρουμανία","24.966760000000022","45.943161","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19328787326","https://farm1.staticflickr.com/381/19328787326_673dd9ba22_m.jpg"
"41450","717","Sickle","","British Museum  WG 945","Romania,Tran[...], Szeben,,Szent-Erzsebet","",,,"","None","None","None","","","","","","","","Has drawing, but no measurements","Copper alloy","","","","","Van C. Vives","https://www.flickr.com/photos/115096994@N02/19328787326","https://farm1.staticflickr.com/381/19328787326_673dd9ba22_m.jpg"
"41451","433","Sickle","","British Museum,WG 950","Slovakia,Schemnitz (Slov.),Banska","Banské, Slovakia","21.57498039999996","48.8288471","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19358904911","https://farm1.staticflickr.com/392/19358904911_5b4e9356f0_m.jpg"
"41451","652","Sickle","","WG 950","Slovakia, Schemnitz (Slov.), Banska","Banské, Σλοβακία","21.57498039999996","48.8288471","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19358904911","https://farm1.staticflickr.com/392/19358904911_5b4e9356f0_m.jpg"
"41451","717","Sickle","","WG 950","Slovakia,Schemnitz (Stor.,Banska","",,,"","None","None","None","","","","","","","","Has drawing, but no measurements.","Copper alloy","","","","","Van C. Vives","https://www.flickr.com/photos/115096994@N02/19358904911","https://farm1.staticflickr.com/392/19358904911_5b4e9356f0_m.jpg"
"41452","433","Sickle","","British Museum,WG 924","Spain,Astunas,Castropol","Castropol, Asturias, Spain","-7.027770799999985","43.5247676","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19167303698","https://farm1.staticflickr.com/274/19167303698_8d2958c954_m.jpg"
"41452","652","Sickle","","Britisssh Museum, , WG 924","Spain, Asturias, Castropol","Castropol, Asturias, Ισπανία","-7.027770799999985","43.5247676","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19167303698","https://farm1.staticflickr.com/274/19167303698_8d2958c954_m.jpg"
"41452","677","Sickle","","British Museum, , WG 924","Spain, Asturias, Castropol","Castropol, Asturias, Spain","-7.027770799999985","43.5247676","Castropol, Asturias, Spain","None","None","None","","","","","","","","There does appear to be some information missing.","Copper Alloy","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/19167303698","https://farm1.staticflickr.com/274/19167303698_8d2958c954_m.jpg"
"41453","433","Sickle","","British Museum,1889.1101.2","?Switzerland,?Swiss Lakes","Switzerland","8.227511999999933","46.818188","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19358904731","https://farm1.staticflickr.com/258/19358904731_a48543a60b_m.jpg"
"41453","652","Sickle","","British Museum 1889.1101.2","? Switzerland, ? Swiss Lakes","Ελβετία","8.227511999999933","46.818188","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19358904731","https://farm1.staticflickr.com/258/19358904731_a48543a60b_m.jpg"
"41453","677","Sickle","","British Museum 1889.1101.2","? Switzerland, ? Swiss Lakes","Switzerland","8.227511999999933","46.818188","Switzerland","None","None","None","","","","","","","","There does appear to be some information missing.","Copper Alloy","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/19358904731","https://farm1.staticflickr.com/258/19358904731_a48543a60b_m.jpg"
"41454","226","Sickle","","British Museum, WG 285","Switzerland, Morigen","Mörigen, Switzerland","7.2107687999999825","47.0837781","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/19167303638","https://farm1.staticflickr.com/257/19167303638_6da2f0f0d2_m.jpg"
"41454","433","Sickle","","British Museum,WG 285","Switzerland,Moringen","Mörigen, Switzerland","7.2107687999999825","47.0837781","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19167303638","https://farm1.staticflickr.com/257/19167303638_6da2f0f0d2_m.jpg"
"41454","652","Sickle","","British Museum, , WG 285","Switzerland, Morigen","Mörigen, Ελβετία","7.2107687999999825","47.0837781","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19167303638","https://farm1.staticflickr.com/257/19167303638_6da2f0f0d2_m.jpg"
"41455","226","Sickle","","British Museum, WG 287","Switzerland, Ile St. Pierre, (Sw Lakes)","St. Peter's Island, Erlach, Switzerland","7.128939700000046","47.0597047","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/19348796782","https://farm1.staticflickr.com/396/19348796782_a97e693fe1_m.jpg"
"41455","433","Sickle","","British Museum,WG 287","Switzerland,Ile St. Pierre (Swiss Lakes)","St. Peter's Island, Erlach, Switzerland","7.128939700000046","47.0597047","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19348796782","https://farm1.staticflickr.com/396/19348796782_a97e693fe1_m.jpg"
"41455","652","Sickle","","British Museum, , WG 287","Switzerland, Ile St Pierce (Sw Lakes)","St. Peter's Island, Erlach, Ελβετία","7.128939700000046","47.0597047","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19348796782","https://farm1.staticflickr.com/396/19348796782_a97e693fe1_m.jpg"
"41456","226","Sickle","","British Museum, 1964.1206.329","Switzerland, Neuchatel, Chabrey 1908","Neuchâtel, Switzerland","6.931932500000016","46.99297929999999","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/19167303428","https://farm1.staticflickr.com/541/19167303428_bbc67012f7_m.jpg"
"41456","433","Sickle","","British Museum,1964.1206.32a","Switzerland,Neuchatel,Chabrey,1908","Chabrey, Switzerland","6.981530000000021","46.92684999999999","","None","None","1908","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19167303428","https://farm1.staticflickr.com/541/19167303428_bbc67012f7_m.jpg"
"41456","652","Sickle","","British Museum, , 1964.1206.32a","Switzerland, Neuchatel, Chabrey 1908","Chabrey, Ελβετία","6.981530000000021","46.92684999999999","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19167303428","https://farm1.staticflickr.com/541/19167303428_bbc67012f7_m.jpg"
"41457","226","Sickle","","British Museum, 1964.1206.32","Switzerland, Neuchatel, Chabrey 1908","","6.931932500000016","46.99297929999999","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/19167263550","https://farm1.staticflickr.com/400/19167263550_1f8f7e1765_m.jpg"
"41457","433","Sickle","","British Museum,1964.1206.32","Switzerland,Neuchatel,Chabrey,1908","Chabrey, Switzerland","6.981530000000021","46.92684999999999","","None","None","1908","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19167263550","https://farm1.staticflickr.com/400/19167263550_1f8f7e1765_m.jpg"
"41457","652","Sickle","","British Museum, , 1964.1206.32","Switzerland, Neuchatel, Chabrey 1908","Chabrey, Ελβετία","6.981530000000021","46.92684999999999","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19167263550","https://farm1.staticflickr.com/400/19167263550_1f8f7e1765_m.jpg"
"41458","226","Sickle","","British Musuem, WG282","Switzerland, Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/18732366864","https://farm1.staticflickr.com/539/18732366864_3a59fb77aa_m.jpg"
"41458","433","Sickle","","British Museum,WG 282","Switzerland,Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18732366864","https://farm1.staticflickr.com/539/18732366864_3a59fb77aa_m.jpg"
"41458","652","Sickle","","British Museum, , WG 282","Switzerland, Auvernier","Auvernier, Ελβετία","6.878609999999981","46.97496","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/18732366864","https://farm1.staticflickr.com/539/18732366864_3a59fb77aa_m.jpg"
"41459","226","Sickle","","British Museum, WG 281","Switzerland, Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/19354889905","https://farm1.staticflickr.com/540/19354889905_7a1bd2a3f9_m.jpg"
"41459","433","Sickle","","British Museum,WG 281","Switzerland,Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19354889905","https://farm1.staticflickr.com/540/19354889905_7a1bd2a3f9_m.jpg"
"41459","652","Sickle","","British Museum, , WG 281","Switzerland, Auvernier","Auvernier, Ελβετία","6.878609999999981","46.97496","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19354889905","https://farm1.staticflickr.com/540/19354889905_7a1bd2a3f9_m.jpg"
"41460","226","Sickle","","British Museum WG 283","Switzerland, Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/19167263330","https://farm1.staticflickr.com/543/19167263330_e0f3bf8dd2_m.jpg"
"41460","433","Sickle","","British Museum,WG 283","Switzerland,Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19167263330","https://farm1.staticflickr.com/543/19167263330_e0f3bf8dd2_m.jpg"
"41460","652","Sickle","","British Museum WG 283","Switzerland, Auvernier","Auvernier, Ελβετία","6.878609999999981","46.97496","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19167263330","https://farm1.staticflickr.com/543/19167263330_e0f3bf8dd2_m.jpg"
"41461","226","Sickle","","British Museum, ML 2971","Switzerland, Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/19167302938","https://farm1.staticflickr.com/442/19167302938_1d11424595_m.jpg"
"41461","433","Sickle","","British Museum,ML 2971","Switzerland,Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19167302938","https://farm1.staticflickr.com/442/19167302938_1d11424595_m.jpg"
"41461","652","Sickle","","Britsih Museum ML 2971","Switzerland Auvernier","Auvernier, Ελβετία","6.878609999999981","46.97496","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19167302938","https://farm1.staticflickr.com/442/19167302938_1d11424595_m.jpg"
"41462","226","Sickle","","British Museum, 1894.0727.7","Switzerland, L. Neuchatel","Lake Neuchâtel, Switzerland","6.872131800000034","46.9106751","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/19358903831","https://farm1.staticflickr.com/327/19358903831_1ec8d42235_m.jpg"
"41462","433","Sickle","","British Museum,1894.0727.7","Switzerland,Lake Neuchatel","Neuchâtel, Switzerland","6.931932500000016","46.99297929999999","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19358903831","https://farm1.staticflickr.com/327/19358903831_1ec8d42235_m.jpg"
"41462","652","Sickle","","British Museum, , 1894.0727.7","Switzerland L Neuchatel","Νιουτσατέλ, Ελβετία","6.931932500000016","46.99297929999999","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19358903831","https://farm1.staticflickr.com/327/19358903831_1ec8d42235_m.jpg"
"41463","226","Sickle","","British Museum, 1863.1112.5","Switzerland, Corcelette","Corcelettes, 1422, Switzerland","6.662332300000003","46.8206982","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/19358904081","https://farm1.staticflickr.com/454/19358904081_4e50027d31_m.jpg"
"41463","433","Sickle","","British Museum,1863.1112.5","Switzerland,Corcelette","Corcelettes, 1422 Grandson, Switzerland","6.666170999999963","46.8215039","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19358904081","https://farm1.staticflickr.com/454/19358904081_4e50027d31_m.jpg"
"41463","652","Sickle","","Britisn Museum , , 1863.1112.5","Switzerland, Corcelette","Corcelettes, 1422, Ελβετία","6.662332300000003","46.8206982","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19358904081","https://farm1.staticflickr.com/454/19358904081_4e50027d31_m.jpg"
"41464","226","Sickle","","British Museum, 1889.1101.3","Switzerland, Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/19348796282","https://farm4.staticflickr.com/3846/19348796282_0ab4786064_m.jpg"
"41464","433","Sickle","","British Museum,1889.1101.3","Switzerland,?Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19348796282","https://farm4.staticflickr.com/3846/19348796282_0ab4786064_m.jpg"
"41464","652","Sickle","","British Museum, , , , 1889.1101.3","Switzerland Auvernier","Auvernier, Ελβετία","6.878609999999981","46.97496","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19348796282","https://farm4.staticflickr.com/3846/19348796282_0ab4786064_m.jpg"
"41465","226","Sickle","","British Museum, 1889.1101.4","? Switzerland, ? Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/19167263090","https://farm1.staticflickr.com/544/19167263090_fbb13694be_m.jpg"
"41465","433","Sickle","","British Museum,1889.1101.4","?Switzerland,?Auvernier","Auvernier, Switzerland","6.878609999999981","46.97496","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/19167263090","https://farm1.staticflickr.com/544/19167263090_fbb13694be_m.jpg"
"41465","652","Sickle","","British Museum, , 1889.1101.4","? Switzerland, ? Auvernier","Auvernier, Ελβετία","6.878609999999981","46.97496","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/19167263090","https://farm1.staticflickr.com/544/19167263090_fbb13694be_m.jpg"
"41466","226","Sickle","","British Museum, WG.284","Switzerland, Morigen","Mörigen, Switzerland","7.2107687999999825","47.0837781","","None","None","None","","","","","","","","","Copper Alloy","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/18732366064","https://farm4.staticflickr.com/3934/18732366064_bfa33e9cfc_m.jpg"
"41466","433","Sickle","","British Museum,WG 284","Switzerland,Moringen","Mörigen, Switzerland","7.2107687999999825","47.0837781","","None","None","None","","","","","","","","","Copper Alloy","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18732366064","https://farm4.staticflickr.com/3934/18732366064_bfa33e9cfc_m.jpg"
"41466","652","Sickle","","British Museum WG 284","Switzerland, Morigen","Mörigen, Ελβετία","7.2107687999999825","47.0837781","","None","None","None","","","","","","","","","copper alloy","","","","","Maria Christakou","https://www.flickr.com/photos/115096994@N02/18732366064","https://farm4.staticflickr.com/3934/18732366064_bfa33e9cfc_m.jpg"
