"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"40087","433","Socketed Chisel","","Herts Cty. Museum, St. Albans,Ball Collection","Austria","Austria","14.550072","47.516231","","None","None","None","102","socket 19","8","63.78","patches of bronzey patina","smooth, slight encrustation","socket 17","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18154782720","https://farm8.staticflickr.com/7755/18154782720_ca3213d477_m.jpg"
"40087","658","Socketed Chisel","","Herts. Cty. Mus., St. Albans,, , Ball Coll'n.","Austria","",,,"","None","None","None","102","edge 8, socket 19","","63.78","patches of bronzey patina.","smooth, slight encrustation.","socket 17","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18154782720","https://farm8.staticflickr.com/7755/18154782720_ca3213d477_m.jpg"
"40087","817","Socketed Chisel","","Herts Cty. Mus.,St. Albans.,Ball Colln.","Austria","",,,"","None","None","None","102","19","8","63.78","patches of bronzey patina","smooth, slight encrustation","17","Width shows ""edge 8.  socket 19."" Thickness shows ""socket 17.""","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18154782720","https://farm8.staticflickr.com/7755/18154782720_ca3213d477_m.jpg"
"40088","433","Sickle","","Herts. Cty. Mus., St. Albans,Ball Collection","Austria","Austria","14.550072","47.516231","","None","None","None","170","135.5; blade 42.5, 23.5, 44","","205.52","Dull green matt","Smooth","blade 8, 6, 6.5","","","","At X the blade curves so that this point is 10mm above plane.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18342527265","https://farm8.staticflickr.com/7745/18342527265_6e3002684f_m.jpg"
"40088","658","Sickle","","Herts. Cty. Mus., St. Albans.,, , Ball Coll'n.","Austria","",,,"","None","None","None","170","135.5, blade 42.5, 23.5, 44","","205.52","dull green matt.","smooth.","blade 8, 6, 6.5","","","","At X the blade curves so that this point is 10 mm above plane.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18342527265","https://farm8.staticflickr.com/7745/18342527265_6e3002684f_m.jpg"
"40088","817","Sickle","","Herts Cty. Mus.,St. Albans.,Ball Colln.","Austria","",,,"","None","None","None","170","135.5","","205.52","dull green matt","smooth","8","Width shows 135.5.   blade 42.5.  23.53  44"". Thickness shows ""blade 8.  6.  6.5"".","","","At X the blade curves so that this point is 10mm above plane.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18342527265","https://farm8.staticflickr.com/7745/18342527265_6e3002684f_m.jpg"
"40089","433","Sickle","","Herts. Cty. Museum, St. Albans,Ball Collection","Austria","Austria","14.550072","47.516231","","None","None","None","173.5","113; blade 32, 37, 21","","134.65","dull green matt","encrusted","3.5, 3","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18343977661","https://farm8.staticflickr.com/7751/18343977661_43686097d7_m.jpg"
"40089","658","Sickle","","erts. Cty. Mus., St. Albans,, , Ball Coll'n.","Austria","",,,"","None","None","None","173.5","113; blade 32, 37, 21","","134.65","dull green matt.","encrusted.","3.5, 3","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18343977661","https://farm8.staticflickr.com/7751/18343977661_43686097d7_m.jpg"
"40089","817","Sickle","","Herts Cty. Mus.,St. Albans.,Ball Colln.","Austria","",,,"","None","None","None","173.5","113","","134.65","dull green matt","encrusted.","3.5","Width shows ""113.   blade 32.  37.  -- 21."" Thickness shows ""3.5mm  3"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18343977661","https://farm8.staticflickr.com/7751/18343977661_43686097d7_m.jpg"
"40090","433","Sickle","","Herts. Cty. Mus., St. Albans,Ball Collection","Austria","Austria","14.550072","47.516231","","None","None","None","155","100.5; blade 33, 23","","141.75","Dull green matt","Smooth","blade 6.5, 4; tang 5, 3","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18156321479","https://farm9.staticflickr.com/8803/18156321479_1e7cd51389_m.jpg"
"40090","658","Sickle","","Herts. Cty. Mus., St. Albans,, , Ball Coll'n.","Austria","",,,"","None","None","None","155","100.5; blade 33, 23,","","141.75","dull green matt.","smooth.","6.5, 4 blade; 5, 3, 6 tang","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18156321479","https://farm9.staticflickr.com/8803/18156321479_1e7cd51389_m.jpg"
"40090","817","Sickle","","Herts Cty. Mus.,St. Albans.,Ball Colln.","Austria","",,,"","None","None","None","155","100.5","","141.75","dull green matt","smooth","6.5","Width shows ""100.5   blade 33.  23."" Thickness shows ""6.5.  4.  blade.   5.  3.  6. tang""","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18156321479","https://farm9.staticflickr.com/8803/18156321479_1e7cd51389_m.jpg"
"40091","433","Sickle","","Herts. Cty. Mus., St. Albans,Ball Collection","Austria","Austria","14.550072","47.516231","","None","None","None","192","136; blade 42, 45, 28.5","","233.88","Green","Smooth","7, 4, 2.5, 4.5","","","","The end of blade is 16mm from plane, owing to curvature.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18343976931","https://farm1.staticflickr.com/457/18343976931_8ac288d855_m.jpg"
"40091","658","Sickle","","Herts. Cty. Mus., St. Albans,, , Ball Coll'n.","Austria","",,,"","None","None","None","192","136; blade 42, 45, 28.5","","233.88","green.","smooth.","7, 4, 2.5, 4,5","","","","The end of blade is 16 mm from plane, owing to curvature.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18343976931","https://farm1.staticflickr.com/457/18343976931_8ac288d855_m.jpg"
"40091","817","Sickle","","Herts Cty. Mus.,St. Albans.,Ball Colln.","Austria","Austria","14.550072","47.516231","","None","None","None","192","136","","233.88","green.","smooth","7","Width shows ""136.   blade 42.  45.  28.5"". Thickness shows ""7. 4. 2.5. 4.5"".","","","The end of the blade is 16mm from plane, owing to curvature.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18343976931","https://farm1.staticflickr.com/457/18343976931_8ac288d855_m.jpg"
"40092","433","Knife","","Royal Scottish Museum, Edinburgh,Reg. No. 1894.192","Central Europe","Central Europe","14.97059820000004","50.3784723","","None","None","None","235","30; butt 19","","124","Dark green patina","Well preserved","19; 1","","","","Knife, bronze: recurved + pointed blade, round socket; hatched ornament.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18154670478","https://farm8.staticflickr.com/7752/18154670478_f63812d482_m.jpg"
"40092","658","Knife","","Royal Scottish Museum,,Edinburgh,, , Reg. No. 1894.192","Central Europe","",,,"","None","None","None","235","30, butt 19","","124","dark green patina.","well preserved.","19, 1","","","","Knife, bronze;,recurved & pointed,blade, round socket;,hatched ornament.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18154670478","https://farm8.staticflickr.com/7752/18154670478_f63812d482_m.jpg"
"40092","817","Knife","","Royal Scottish Museum,Edinburgh,Reg No: 1894.192.","Central Europe.","","14.550072","47.516231","","None","None","None","235","30","","124","dark green.","well preserved","19","Width shows ""30mm  butt: 19."" Thickness shows ""19mm: 1mm"", , , , Weight shows ""124mm"" but was assumed to be 124g above.","bronze","","Knife, bronze; recurved & pointed blade round socket; hatched ornanment","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18154670478","https://farm8.staticflickr.com/7752/18154670478_f63812d482_m.jpg"
"40093","433","Horse Bit","","Private Collection,11.4.24 (at S. of A),Capt. W. H. Murray","China","China","104.19539699999996","35.86166","","None","None","None","106, 109","rings 57 x 40; centre 26","","290","Polished patina mottled medium green. A patch (where shaded on linked ring) of dark red-brown patina + fawn coloured earth. A similar patch on other side of the other ring.","Smooth. Golden bronze shows on the square edges.","12, 12.25, 9.5","","","","The large rings are oval in section + the linked rings are round. The bars are crudely round.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18343976821","https://farm9.staticflickr.com/8848/18343976821_46558f19be_m.jpg"
"40093","658","Horse Bit","","Private Collection,, , 11/4/24,(at S of A).,, , Capt. W.H. Murray","China","",,,"","None","None","None","106, 109","rings 57 x 40; centre 26","","290","polished patina, mottled medium green. A patch (where shaded or linked ring), of dark red-brown patina &,fawn coloured earth. A similar,patch on other side of the other ring.","smooth. Golden bronze shows on the square edges.","12, 12,25, 9.5","","","","The large rings are oval in section, & the linked rings are round.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18343976821","https://farm9.staticflickr.com/8848/18343976821_46558f19be_m.jpg"
"40093","817","Horse Bit.","","Private,11.4.24,(at S of A),Capt. W.H. Murray.","China.","China","104.19539699999996","35.86166","","None","None","None","106","26","","290","polished mottled medium green. A patch (where shaded on linked ring) of dark red-brown patina & fawn coloured earth. A similar patch on other side of the other ring.","Smooth. Golden bronze shows on the square edges.","12","Length ""106  109"". Width ""rings 57 x 40. centre 26."" Thickness shows ""12.  12.25.  9.5"".","","","The large rings are oval in section, & the linked rings are round. The bars are crudely round.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18343976821","https://farm9.staticflickr.com/8848/18343976821_46558f19be_m.jpg"
"40094","433","Chisel","","Pitt Rivers Museum, Farnham","Cyprus,Nicosia","Nicosia","33.36666700000001","35.166667","","None","None","None","162","below middle 17; end 8","15","141.75","Green + dark bronze","Rough","12","","","","Edge slightly indented","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17721856173","https://farm8.staticflickr.com/7743/17721856173_0e1eef179d_m.jpg"
"40094","658","Chisel","","Pitt Rivers Museum, Farnham.","Nicosia","",,,"","None","None","None","162","edge 15, below middle 17, end 8","","141.75","green & dark bronze.","rough.","12","","","","edge slightly indented.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17721856173","https://farm8.staticflickr.com/7743/17721856173_0e1eef179d_m.jpg"
"40094","817","Chisel","","Pitt Rivers Museum.,Farnham.","Cyprus,Nicosia","Nicosia","33.36666700000001","35.166667","","None","None","None","162","17","15","141.75","green, & dark bronze.","rough","12","Width shows ""edge 15.  blade middle 17.  end 8.""","","","edge slightly indented.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17721856173","https://farm8.staticflickr.com/7743/17721856173_0e1eef179d_m.jpg"
"40095","433","Socketed Chisel","","Sold at Sotheby's, 23rd July 1926, Lot 460,Owner unknown","Cyprus","Cyprus","33.429858999999965","35.126413","","None","None","None","112","socket 14; edge 8.75","","","Dirty dark green + a drab coloured soil adheres.","Fairly smooth","socket 14.75","","","","","","Two items of this lot not drawn, one a bell + the other an ornament.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17721855903","https://farm1.staticflickr.com/512/17721855903_1985d5d193_m.jpg"
"40095","658","Socketed Chisel","","Sold at Sotheby's, 23rd July, 1926, Lot. 460,, , owner unknown.","Cyprus","",,,"","None","None","None","112","socket 14, edge 8.75","","","dirty, dark green & a drab coloured soil adheres.","fairly smooth.","socket 14.75","","","","","","Two items of this lot were not drawn, one a bell & the other an ornament.","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17721855903","https://farm1.staticflickr.com/512/17721855903_1985d5d193_m.jpg"
"40095","817","Socketed Chisel","","Sold at Sotheby's,23rd July 1926 Lot 460,owner unknown.","Cyprus","Cyprus","33.429858999999965","35.126413","","None","None","None","112","14","8.75","","dirty dark green & a drab coloured soil adheres.","fairly smooth","14.75","Width shows ""Socket 14  edge 8.75"". Thickness shows ""socket 14.75"".","","","","","Two items of this lot were not drawn, one a ball & the other an ornament.","JP OConnor","https://www.flickr.com/photos/115096994@N02/17721855903","https://farm1.staticflickr.com/512/17721855903_1985d5d193_m.jpg"
"40096","433","Tweezers","","Sold at Sotheby's, 23rd July 1926, Lot 460,owner unknown","Cyprus","Cyprus","33.429858999999965","35.126413","","None","None","None","84","","16.5","","Some dark green patina shows.","Rough. Earth encrusted all over + some light green powdery corrosion","","","","","","","Two items of this lot not drawn, one a bell + the other an ornament.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17719895014","https://farm8.staticflickr.com/7753/17719895014_8293cf2a03_m.jpg"
"40096","658","Tweezers","","Sold at Sotheby's, 23rd July, 1926, Lot 460,, , owner unknown.","Cyprus","",,,"","None","None","None","84","edge 16.5","","","some dark green patina shows.","rough, earth encrusted all over & some light green powdery corrosion.","","","","","","","Two items of this lot not drawn, one a bell & the other an ornament.","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/17719895014","https://farm8.staticflickr.com/7753/17719895014_8293cf2a03_m.jpg"
"40096","817","Tweezers","","Sold at Sotheby’s,23rd July 1926.,Lot 460,owner unknown","Cyprus","Cyprus","33.429858999999965","35.126413","","None","None","None","84","","16.5","","some dark green patina shows.","rough, earth encrusted all over & some light green powdery corrosion.","","Width shows ""edge 16.5"".","","Two items of this lot not drawn, one a ball & the other an ornament.","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17719895014","https://farm8.staticflickr.com/7753/17719895014_8293cf2a03_m.jpg"
"40097","433","Sickle","","Pitt Rivers Museum,Farnham","Czecho-Slovakia,Moravia,Boskowitz (label)","Boskovice, Czech Republic","16.659976099999994","49.4875115","","None","None","None","180","blade 12, 33, 27","","113.39","Green","Rough","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18154669728","https://farm9.staticflickr.com/8791/18154669728_c09e127903_m.jpg"
"40097","658","Sickle","","Pitt Rivers Museum, Farnham.","Czecko-Slovakia,, Moravia,, Boskowilz: label","",,,"","None","None","None","180","blade 12,33,27","","113.39","green.","rough.","","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18154669728","https://farm9.staticflickr.com/8791/18154669728_c09e127903_m.jpg"
"40097","817","Sickle","","Pitt Rivers Museum,Farnham.","Czecho-Slovakia,Moravia,Boskowitz,}Label","Moravia, 602 00, Czech Republic","16.60673040000006","49.1950982","","None","None","None","180","12","","113.39","green.","rough","","Width shows ""blade 12.  33.  27.""","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18154669728","https://farm9.staticflickr.com/8791/18154669728_c09e127903_m.jpg"
"40098","433","Socketed Hammer","","Farnham Museum, Dorset","R. Danube","Danube","18.976064199999996","46.6661353","","None","None","None","80","37, 35","","255.15","Green","Rough","29, 26","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18154669598","https://farm8.staticflickr.com/7750/18154669598_1492eafefb_m.jpg"
"40098","658","Socketed Hammer","","Farnham Museum, Dorset","R. Danube","",,,"","None","None","None","80","37, 35","","255.15","green.","rough.","29, 26","","","","","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18154669598","https://farm8.staticflickr.com/7750/18154669598_1492eafefb_m.jpg"
"40098","817","Socketed Hammer.","","Farnham Museum,Dorset.","R. Danube.","","16.60673040000006","49.1950982","","None","None","None","80","37","","255.15","green.","rough","29","Width shows ""37.  35"". Thickness shows ""29.  26.""","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18154669598","https://farm8.staticflickr.com/7750/18154669598_1492eafefb_m.jpg"
"40099","433","Awl","","Nationalmuseet, Copenhagen,No. B 8390","Denmark,Festykke H.,Stenlose S.","3660 Stenløse, Denmark","12.198309999999992","55.76861599999999","","None","None","None","48.75","rod 1.50; hammered centre 2.75","","1","","","","","","","Bronze pin slightly flattened in centre.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18342525455","https://farm8.staticflickr.com/7796/18342525455_597d492685_m.jpg"
"40099","658","Awl","","Nationalmuseet,,, , Copenhagen,, , No. B 8390","Denmark,, Festykke H,, Stenlöse S.","",,,"","None","None","None","48.75","rod 1.5, hammered centre 2.75","","approx. 1","","","","","","","Bronze pin slightly flattened in centre.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18342525455","https://farm8.staticflickr.com/7796/18342525455_597d492685_m.jpg"
"40099","817","Awl","","Nationalmuseet,,Copenhagen.,No. B 8390.","Denmark,Festykke H.,Stenlöse S.","3660 Stenløse, Denmark","12.198309999999992","55.76861599999999","","None","None","None","48.75","1.50","","1","","","","Width ""rod 1.50mm, hammered centre 2.75mm."" Weight shows ""Approx. 1gr.""","","","Bronze pin slightly flattened in centre.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18342525455","https://farm8.staticflickr.com/7796/18342525455_597d492685_m.jpg"
"40100","433","","","Nationalmuseet, Copenhagen,No. B3886","Denmark,Stovring H.,Harritsten S","9530 Støvring, Denmark","9.830045400000017","56.8881242","","None","None","None","304","base 48.5; shaft 27 (drawn as 25)","","648","","","11.5","","","","The whole object is slightly bent. Just below hook + bar is a hole. Double band of herringbone pattern extends whole length of shaft.","","Cf. No. B 3885","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18156320059","https://farm9.staticflickr.com/8865/18156320059_d17b253dc0_m.jpg"
"40100","658","","","Nationalmuseet,,, , Copenhagen,, , No. B 3886","Denmark,, Slövring H,, Harritab[...] S.","",,,"","None","None","None","304","base 48.5, shaft 27","","648","","","11.5","No object name written.","","","The whole object is slightly bent.,Just below hook & bar is a hole.,Double band of herringbone pattern extends whole length of shaft.","","Cp. No. B 3885.","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18156320059","https://farm9.staticflickr.com/8865/18156320059_d17b253dc0_m.jpg"
"40100","817","","","Nationalmuseet,,Copenhagen.,No. B 3886.","Denmark,Stovring H.,Haverslev S.","9530 Støvring, Denmark","9.830045400000017","56.8881242","","None","None","None","304","48.5","","648","","","11.5","Note that no object name is shown on card., , , , Width shows ""base 48.5mm, shaft 27mm drawn as 25mm"".","","","The whole object is slighly bent.,Just below hook & bar is a hole.,Double band of herringbone pattern extends whole length of shaft.","","Cf. No. B 3885.","JP OConnor","https://www.flickr.com/photos/115096994@N02/18156320059","https://farm9.staticflickr.com/8865/18156320059_d17b253dc0_m.jpg"
"40101","433","2 (one drawn)","","Nationalmuseet, Copenhagen,No. B 3885 (1) + (2)","Denmark,Stovring H.,Harritslen S.","9530 Støvring, Denmark","9.830045400000017","56.8881242","","None","None","None","","","","(1) 1318; (2) 890","","","","","","","2 objects, similar in every detail, except weight. End solid. Both corroded. 3 large perforations in shafts. Herringbone band round side rim below hook.","","Cf. No. B3886","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18154669118","https://farm9.staticflickr.com/8883/18154669118_402d55ddec_m.jpg"
"40101","658","2,(one drawn)","","Nationalmuseet,, , Copenhagen,, , No. B3885,(1) & (2)","Denmark,, Storring H,, Harrits[...] S.","",,,"","None","None","None","","","","(1) 1318, (2) 890","","","","","","","2 object, similar in every detail except weight. End solid.,Both corroded. 3 large perforations in shafts.,Herringbone band round indent from below h[...].","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18154669118","https://farm9.staticflickr.com/8883/18154669118_402d55ddec_m.jpg"
"40101","677","2 (one drawn)","","Nationalmuselt,, , Copenhagen., , No. B 3886., , (1) & (2).","Denmark, Siorring H., Harritsleu S.","Denmark","9.50178500000004","56.26392","Denmark","None","None","None","","","","(1) 1818 (2) 890","","","","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","2 objects, similar in every detail ensept weight. End solid. Both corroded. 3 large perforations in thogts. Herringbone band round side of rim below hoote.","","","","C4. No. 13 3886.","Michael George Adams","https://www.flickr.com/photos/115096994@N02/18154669118","https://farm9.staticflickr.com/8883/18154669118_402d55ddec_m.jpg"
"40101","817","2 (one drawn)","","Nationalmuseet,,Copenhagen.,No. B 3885.,(1) & (2).","Denmark,Stövring H,Harritslev S.","9530 Støvring, Denmark","9.830045400000017","56.8881242","","None","None","None","","","","1318","","","","Weight shows ""(1) 1318gr.  (2) 890 gr.""","","","2 objects similar in every detail except weight. End solid.,Both corroded. 3 large perforations in shafts.,Herringbone band round midrib from below hook.","","Cf. No. B 3886.","JP OConnor","https://www.flickr.com/photos/115096994@N02/18154669118","https://farm9.staticflickr.com/8883/18154669118_402d55ddec_m.jpg"
"40102","433","Knife","","Peabody Museum,Harvard University,4696,Cambridge, Mass.,Received by purchase 1868,Collected by Wilmot J. Rose.","Denmark,Jutland,Osterbo","Jutland, 6040 Egtved, Denmark","9.20105000000001","55.62954999999999","","None","None","None","97","blade 18; handle 14","","","light green","Somewhat corroded at point.","4.5 tapering down","","","","(Broken and sewn on card)","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18343975991","https://farm8.staticflickr.com/7782/18343975991_6676d2a82b_m.jpg"
"40102","658","Knife","","Peabody Museum,, , Harvard University,      4696,, , Cambridge, Mass.,, , Received by purchase 1868[;[], , Collected by Wilmot J. Rose","Denmark,, Jutland,, Osterbo","",,,"","None","None","None","97","blade 18, handle 14","","","light green.","someshat corroded at point.","4-5 tapering down","","","","(Broken & se[...] on card)","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18343975991","https://farm8.staticflickr.com/7782/18343975991_6676d2a82b_m.jpg"
"40102","817","Knife","","Peabody Museum.,Harvard University,4696,Cambridge Mass.,Received by purchase 1868,Collected by Wilmot J. Rose.","Denmark,Jutland,Osterbo","Østerbo, 7250 Hejnsvig, Denmark","8.998663800000031","55.6978098","","None","None","None","97","18","","","light green","somewhat corroded at point.","4.5","Width shows ""blade 18.  handle 14"". Thickness shows ""4.5 tapering down"".","","","(Broken & sewn on card)","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18343975991","https://farm8.staticflickr.com/7782/18343975991_6676d2a82b_m.jpg"
"40103","433","Twisted Gold Wire (2 pieces)","","Nationalmuseet, Copenhagen,No. 13 (1) + (2)","Denmark?,No provenance listed.","Denmark","9.50178500000004","56.26392","","None","None","None","","(1) Diameter of wire about 1mm, of coil c. 14mm; (2) similar, but with 1 twist less","","Approximate (1) 3 gr; (2) 2 gr","","","","","Gold","","Twisted wire","","Not drawn,Cf. No. B 8389, Bronze Ring","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18154780090","https://farm1.staticflickr.com/445/18154780090_be131555af_m.jpg"
"40103","658","Twisted Gold Wire,2 pieces,Not drawn.","","Nationalmuseet,, , Copenhagen,, , No. 13 (1) & (2)","Denmark?,No provenance listed.","",,,"","None","None","None","","No. (1) Diameter of wire about 1. Diam. of coil c. 14. No. (2) similar, but with 1 twist less.","","(1) approx. 3; (2) approx. 2","","","","","Gold.","","Twisted wire.","","Ct. No. B 8389, Bronze Ring.","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/18154780090","https://farm1.staticflickr.com/445/18154780090_be131555af_m.jpg"
"40103","817","Twisted GOLD Wire,2 pieces.","","Nationalmuseet,,Copenhagen.,No. 13 (1) & (2)","Denmark ?,No provenance listed.","","8.998663800000031","55.6978098","","None","None","None","","","","","","","","","GOLD.","","Twisted wire.,No. (1) Diameter of wire about 1mm -- of coil c. 14mm. Approximate 3gr.,(2) similar but with 1 twist less. 2gr.","","Not drawn.,Cf. No. B 8389, Bronze Ring.","JP OConnor","https://www.flickr.com/photos/115096994@N02/18154780090","https://farm1.staticflickr.com/445/18154780090_be131555af_m.jpg"
"40104","433","Pin","","Nationalmuseet, Copenhagen,No. B 9611","Denmark,Skippinge H.,Breynivge S.","4534 Skippinge, Denmark","11.399380000000065","55.740289","","None","None","None","143","head 17.5","","26","","","","","","","Bronze pin with hollow spherical head, perforated.","Illustrated by Sophus Muller ""Oldtidens Kimst Bronzegealeren,"" p. 3, fig., 13.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17721854883","https://farm8.staticflickr.com/7790/17721854883_dde93e1ab5_m.jpg"
"40104","580","Pin","","Nationalmuseet, Copenhagen.,N° B 9611.","Denmark,Skippinge H.,Brennivge","4534 Skippinge, Danemark","11.399380000000065","55.740289","","None","None","None","143","head 17.5","","26","","","","","","","Bronze pin with hollow spherical head, perforated.","Illustrated by Sophus Muller, 'Olatidens Kunst Bronzealderen', p. 3, fig. 13.","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17721854883","https://farm8.staticflickr.com/7790/17721854883_dde93e1ab5_m.jpg"
"40104","817","Pin","","Nationalmuseet,,Copenhagen.,No. B 9611.","Denmark,Skippinge H.,[...] S.","4534 Skippinge, Denmark","11.399380000000065","55.740289","","None","None","None","143","17.5","","26","","","","","","","Bronze pin with hollow spherical head, perforated.","Illustrated by Sophus Muller, 'Oldtidens Kunst Bronzealderen', p.3, fig.13.","","JP OConnor","https://www.flickr.com/photos/115096994@N02/17721854883","https://farm8.staticflickr.com/7790/17721854883_dde93e1ab5_m.jpg"
"40105","433","Pin","","National Museet, Copenhagen,No. B 6229","Denmark,Zealand,Fredriksborg,Lynge H.,Grose S.","3540 Lynge, Denmark","12.282758899999976","55.8410507","","None","None","None","67","head 20","","24","","","","","Bronze","","Hollow headed pin; spherical top. No decoration. Item broken half way down.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18338521542","https://farm8.staticflickr.com/7737/18338521542_3dfd411a8a_m.jpg"
"40105","580","Pin","","Nationalmuseet, Copenhagen. N° B 6229.","Denmark,Zealand,Frederiksborg,Lynge N.,Grose S.","3540 Lynge, Danemark","12.282758899999976","55.8410507","","None","None","None","67","head 20","","24","","","","","Bronze","","Hollow-headed pin; spherical top. No decoration. Stem broken half way down.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/18338521542","https://farm8.staticflickr.com/7737/18338521542_3dfd411a8a_m.jpg"
"40105","817","Pin","","Nationalmuseet,,Copenhagen.,No. B 6229.","Denmark,Zealand,Fredricksborg,Lynge H.,Grose S.","3540 Lynge, Denmark","12.282758899999976","55.8410507","","None","None","None","67","20","","24","","","","Width shows ""head 20mm"".","Bronze","","Hollow-headed pin; spherical top.,No decoration.,Stem broken half way down.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18338521542","https://farm8.staticflickr.com/7737/18338521542_3dfd411a8a_m.jpg"
"40106","433","Pin + other fragments","","Nationalmuseet, Copenhagen,No. A 5158","Denmark,Jutland,Randers Nr. H,Eusler","Randers, Denmark","10.036538999999948","56.460584","","None","None","None","33","19 (head)","","8","","","","","","","Corroded fragments of a pin - ?holed spherical-headed type.","See Aorboger 1866, 20f.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/18156319099","https://farm8.staticflickr.com/7785/18156319099_f74f0a755e_m.jpg"
"40106","580","Pin & other fragments","","Nationalmuseet, Copenhagen. N° A 5158.","Denmark,Jutland,Randers Nr. H.,Eusler","Randers, Danemark","10.036538999999948","56.460584","","None","None","None","33","head 19","","8","","","","","","","Corroded fragments of a pin. ? holed spherical-headed type.","See Aorbogen 1866, 20 f.","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/18156319099","https://farm8.staticflickr.com/7785/18156319099_f74f0a755e_m.jpg"
"40106","817","Pin,& other fragments.","","Nationalmuseet,,Copenhagen.,No. B 5158.","Denmark,Jutland,Randers No. H.,Euslev","7950 Erslev, Denmark","8.750771100000065","56.82967559999999","","None","None","None","33","19","","8","","","","Width shows ""19mm (head)"".","","","Corroded fragments of a pin--? holed spherical-headed type.","See Aorbögen 1866, 20 f.","","JP OConnor","https://www.flickr.com/photos/115096994@N02/18156319099","https://farm8.staticflickr.com/7785/18156319099_f74f0a755e_m.jpg"
"40107","226","Razor?","","Nationalmuseet, Copenhagen, No. B7698","Denmark, Sjaelland, Horus H., Gjeler S.","Zealand, Denmark","11.721497900000031","55.4632518","","None","None","None","80","15","","7","","","","","","","Plain bronze razor?","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/18316075266","https://farm9.staticflickr.com/8811/18316075266_f07b6119c7_m.jpg"
